name,opening_hours,address,location,phone_number,rating,price_level,isJapanese,isKorean,isChinese,isMalay,isIndian,isThai,isVietnamese,isWestern,isLocal,isItalian,isMiddleEastern,isInternational,isEuropean,isGerman,isBurmese,isFrench
Subway @ Raffles City Shopping Centre,"[{'close': {'day': 0, 'time': '2230'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2230'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2230'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2230'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2245'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2245'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2245'}, 'open': {'day': 6, 'time': '1000'}}]","#B1-36, 252 North Bridge Rd, Singapore 179103",8,+65 6338 3886,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Subway @ SMU,"[{'close': {'day': 0, 'time': '1700'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '0900'}}]","80 Stamford Rd, #01-62 SMU, Singapore 178902",5,+65 6837 3786,4.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Subway Funan,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '0800'}}]","107 North Bridge Rd, #B2-10 Funan Mall, Singapore 179105",9,,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sufood,"[{'close': {'day': 0, 'time': '1500'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1730'}}, {'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1730'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1730'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1730'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1730'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1730'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '1130'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1730'}}]","252 North Bridge Rd, #02 - 19, Singapore 179103",8,+65 6333 5338,4.3,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
Suki-Ya,,"68 Orchard Rd, #04-62, Plaza, Singapore 238839",10,+65 6835 9406,4.1,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Sumber Ayam Halal Food Stall At Food Repulic,,"Corner of, Bras Basah Rd, Singapore",5,,4.3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Supreme Vege 善心缘,"[{'close': {'day': 0, 'time': '1430'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 0, 'time': '2130'}, 'open': {'day': 0, 'time': '1730'}}, {'close': {'day': 1, 'time': '1430'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 1, 'time': '2130'}, 'open': {'day': 1, 'time': '1730'}}, {'close': {'day': 2, 'time': '1430'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 2, 'time': '2130'}, 'open': {'day': 2, 'time': '1730'}}, {'close': {'day': 3, 'time': '1430'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '1730'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 4, 'time': '2130'}, 'open': {'day': 4, 'time': '1730'}}, {'close': {'day': 5, 'time': '1430'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 5, 'time': '2130'}, 'open': {'day': 5, 'time': '1730'}}, {'close': {'day': 6, 'time': '1430'}, 'open': {'day': 6, 'time': '1130'}}, {'close': {'day': 6, 'time': '2130'}, 'open': {'day': 6, 'time': '1730'}}]","12, #02-03 Queen St, Hotel Royal @ Queens, Singapore 188553",5,+65 6238 5085,4.3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sushi Express Funan Mall,,"107 North Bridge Rd, #B2-14 Funan Mall, Singapore 179105",9,,3.2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUSHI TEI,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1130'}}]","252 North Bridge Road #03-13/14 Raffles City Shopping Centre, Singapore 179103",8,+65 6334 7887,4.2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swensen's - Plaza Singapura,"[{'close': {'day': 0, 'time': '2230'}, 'open': {'day': 0, 'time': '1030'}}, {'close': {'day': 1, 'time': '2230'}, 'open': {'day': 1, 'time': '1030'}}, {'close': {'day': 2, 'time': '2230'}, 'open': {'day': 2, 'time': '1030'}}, {'close': {'day': 3, 'time': '2230'}, 'open': {'day': 3, 'time': '1030'}}, {'close': {'day': 4, 'time': '2230'}, 'open': {'day': 4, 'time': '1030'}}, {'close': {'day': 5, 'time': '2230'}, 'open': {'day': 5, 'time': '1030'}}, {'close': {'day': 6, 'time': '2230'}, 'open': {'day': 6, 'time': '1030'}}]","68 Orchard Rd, #03-23, Plaza, Singapore 238863",10,+65 6837 0650,3.9,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Szechuan Court,"[{'close': {'day': 0, 'time': '1430'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 0, 'time': '2230'}, 'open': {'day': 0, 'time': '1800'}}, {'close': {'day': 1, 'time': '1430'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 1, 'time': '2230'}, 'open': {'day': 1, 'time': '1800'}}, {'close': {'day': 2, 'time': '1430'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 2, 'time': '2230'}, 'open': {'day': 2, 'time': '1800'}}, {'close': {'day': 3, 'time': '1430'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 3, 'time': '2230'}, 'open': {'day': 3, 'time': '1800'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 4, 'time': '2230'}, 'open': {'day': 4, 'time': '1800'}}, {'close': {'day': 5, 'time': '1430'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 5, 'time': '2230'}, 'open': {'day': 5, 'time': '1800'}}, {'close': {'day': 6, 'time': '1430'}, 'open': {'day': 6, 'time': '1200'}}, {'close': {'day': 6, 'time': '2230'}, 'open': {'day': 6, 'time': '1800'}}]","80 Bras Basah Rd, Unit 03 - 22B, Singapore 189560",8,+65 6431 6156,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Table Restaurant & Bar - Naumi Hotel Singapore,"[{'close': {'day': 0, 'time': '2230'}, 'open': {'day': 0, 'time': '0700'}}, {'close': {'day': 1, 'time': '2230'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '2230'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '2230'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '2230'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '2230'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '2230'}, 'open': {'day': 6, 'time': '0700'}}]","41 Seah St, Singapore 188396",5,+65 6403 6005,3.6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Tea Valley,"[{'close': {'day': 0, 'time': '1930'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2130'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2130'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2130'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2130'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '1930'}, 'open': {'day': 6, 'time': '1000'}}]","1 Selegie Road, #01-26 Pomo, Singapore 188306",9,+65 6337 1598,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tempura Tenten,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}]","252 North Bridge Rd, #B1-13 Raffles City Shopping Centre, Singapore 179103",8,+65 6336 7457,3.2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teng Bespoke,"[{'close': {'day': 0, 'time': '1500'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1730'}}, {'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1730'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1730'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1730'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1730'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1730'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '1130'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1730'}}]","91, #01-50 Bencoolen St, Sunshine Plaza, Singapore 189652",9,+65 6337 7050,4.1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teppei Syokudo @ Plaza Singapura,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}]","68 Orchard Rd, #B2-20, Singapore 238839",10,+65 6266 6382,3.7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tess Bar & Kitchen, Singapore","[{'close': {'day': 1, 'time': '0100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 2, 'time': '0100'}, 'open': {'day': 1, 'time': '1500'}}, {'close': {'day': 3, 'time': '0100'}, 'open': {'day': 2, 'time': '1500'}}, {'close': {'day': 4, 'time': '0100'}, 'open': {'day': 3, 'time': '1500'}}, {'close': {'day': 5, 'time': '0100'}, 'open': {'day': 4, 'time': '1500'}}, {'close': {'day': 6, 'time': '0300'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0300'}, 'open': {'day': 6, 'time': '1100'}}]","38 Seah St, Singapore 188394",5,+65 6337 7355,4.5,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Thai Gold Food,"[{'close': {'day': 0, 'time': '2130'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1130'}}]","91 Bencoolen St, #01-14/22 Sunshine Plaza, Singapore 189652",9,+65 6883 1575,3.9,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ThaiExpress,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}]","252 North Bridge Rd, #B1-77, Singapura 179103",8,+65 6883 1490,3.8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Assembly Ground,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1000'}}]","2 Handy Rd, #01-21 The Cathay, Singapore 229233",6,+65 6733 3375,4.2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Bettership,"[{'close': {'day': 0, 'time': '1600'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1700'}}, {'close': {'day': 1, 'time': '1600'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 2, 'time': '1600'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '1600'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '1600'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '1600'}, 'open': {'day': 6, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1700'}}]","2 Handy Rd, #01-03, Singapore 229233",6,+65 9735 8901,4.1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Courtyard,,"9 Bras Basah Rd, Singapore 189559",5,+65 6335 1873,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Handburger,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}]","252 North Bridge Rd, Unit 61, Singapore 179103",8,,3.5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Manhattan Fish Market Plaza Singapura,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}]","68 Orchard Road, #06-07, Plaza, Singapore 238839",10,+65 6835 9300,3.4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Mix Bar,"[{'close': {'day': 1, 'time': '0100'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 2, 'time': '0100'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 3, 'time': '0100'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 4, 'time': '0100'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 5, 'time': '0100'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 6, 'time': '0100'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 0, 'time': '0100'}, 'open': {'day': 6, 'time': '1000'}}]","107 North Bridge Rd, #01-20 Funan Mall, Singapore 179105",9,+65 9620 0216,4.6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Modern Izakaya,"[{'close': {'day': 0, 'time': '1430'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 0, 'time': '2230'}, 'open': {'day': 0, 'time': '1800'}}, {'close': {'day': 1, 'time': '1430'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 1, 'time': '2230'}, 'open': {'day': 1, 'time': '1800'}}, {'close': {'day': 2, 'time': '1430'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 2, 'time': '2230'}, 'open': {'day': 2, 'time': '1800'}}, {'close': {'day': 3, 'time': '1430'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 3, 'time': '2230'}, 'open': {'day': 3, 'time': '1800'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 4, 'time': '2230'}, 'open': {'day': 4, 'time': '1800'}}, {'close': {'day': 5, 'time': '1430'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 5, 'time': '2230'}, 'open': {'day': 5, 'time': '1800'}}, {'close': {'day': 6, 'time': '1430'}, 'open': {'day': 6, 'time': '1200'}}, {'close': {'day': 6, 'time': '2230'}, 'open': {'day': 6, 'time': '1800'}}]","30 Victoria St, #01-18 Chijmes, Singapore 187996",5,+65 6255 2838,4.2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Old Straits Cafe,"[{'close': {'day': 1, 'time': '0400'}, 'open': {'day': 0, 'time': '1800'}}, {'close': {'day': 2, 'time': '0400'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 3, 'time': '0400'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 4, 'time': '0400'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 5, 'time': '0400'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 6, 'time': '0400'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0400'}, 'open': {'day': 6, 'time': '1100'}}]","#01-00 Selegie Arts Centre, 30 Selegie Rd, Singapore 188351",9,+65 6253 1673,4.2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Oyster Bank,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1130'}}]","107 North Bridge Road #02-32, FUNAN, Singapore 179105",9,+65 6970 0477,4.6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Tea Party Express,"[{'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '0900'}}]","90 Stamford Rd, #01-75, Singapore 178903",5,+65 6837 2137,4.4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
The Tree Cafe,"[{'close': {'day': 0, 'time': '2230'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2230'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2230'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2230'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2230'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2230'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2230'}, 'open': {'day': 6, 'time': '1100'}}]","107 North Bridge Rd, Singapore",9,+65 6909 9925,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Tree Cafe (The Cathay),"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2230'}, 'open': {'day': 6, 'time': '1130'}}]","2 Handy Rd, #02-12/14, Singapore 229233",6,+65 6337 2319,3.6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Tian Xin Wanton Noodle,"[{'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '1700'}, 'open': {'day': 6, 'time': '0800'}}]","1 Coleman St, #02-07 The Adelphi Singapore 179803, Singapore 179803",9,,4.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tim Ho Wan,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '0900'}}]","68 Orchard Rd, Plaza Singapura, #01-29A & #01-52, Singapore 238839",10,+65 6251 2000,3.9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Timbre X @ The Substation,"[{'close': {'day': 2, 'time': '0100'}, 'open': {'day': 1, 'time': '1800'}}, {'close': {'day': 3, 'time': '0100'}, 'open': {'day': 2, 'time': '1800'}}, {'close': {'day': 4, 'time': '0100'}, 'open': {'day': 3, 'time': '1800'}}, {'close': {'day': 5, 'time': '0100'}, 'open': {'day': 4, 'time': '1800'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1800'}}, {'close': {'day': 0, 'time': '0300'}, 'open': {'day': 6, 'time': '1800'}}]","45 Armenian St, Singapore 179936",5,+65 6338 8030,4.3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
